colorfulness,sharpness,total_clip,saturation,noise,contrast,color_temp,ranking
90.3862,11.9808,2.3111,130.0874,1.0038,58.0315,4348.7080,0.0294
70.4562,6.1960,2.0724,108.9454,0.4114,56.6724,4419.2762,0.0210
62.7684,14.1436,8.0586,60.7358,0.9258,96.4679,5354.0963,0.0053
16.1995,11.4279,6.6840,6.8491,2.2536,83.4055,6499.8782,0.0179
57.3513,7.7194,4.1686,131.2242,0.5620,72.5631,3837.6672,0.0063
16.5467,13.4965,1.6577,55.3407,1.7414,80.3009,4843.8765,0.0095
72.0641,9.8080,2.5078,121.8450,0.6525,70.6401,3076.0630,0.0084
27.2031,11.7520,6.5766,17.1735,3.5589,84.3700,6499.8782,0.0084
40.4389,3.0091,2.2419,106.7475,0.3541,57.8476,7157.5760,0.0147
44.6538,8.9852,1.4600,126.9599,0.7021,65.2913,2375.1291,0.0158
126.7527,10.9431,5.6815,204.9179,0.8951,86.2910,-949.8632,0.0105
40.5076,18.5775,3.0861,93.0725,2.4908,69.6016,7539.0533,0.0032
67.0794,14.4324,2.0507,137.3355,2.2596,61.1027,8166.1677,0.0116
48.0988,5.8419,1.4276,76.1784,0.4611,62.1720,7742.3161,0.0221
86.1239,11.2836,3.5034,89.6824,0.7451,67.9575,6567.3081,0.0105
34.1640,5.8365,6.8281,90.6371,0.4219,73.9479,4510.9427,0.0200
35.6645,10.9452,2.7868,57.8201,0.7651,74.6017,4769.7015,0.0126
26.5825,14.6290,2.1006,49.7846,3.0760,73.7496,6051.8313,0.0105
33.8437,13.9197,1.2091,79.7356,3.7049,63.1276,5666.7452,0.0221
69.8456,10.4274,4.4535,111.3699,0.5350,74.6469,9853.9619,0.0084
53.8141,10.2583,3.1103,111.8771,0.4942,68.1381,9274.8245,0.0137
30.0212,12.9859,2.1684,104.2916,0.8214,59.0228,5114.3192,0.0137
127.8554,13.8093,8.9222,143.4073,1.2272,69.1891,5415.5728,0.0294
58.7272,23.0906,5.4473,96.3489,5.6732,60.2306,3993.0400,0.0105
20.1439,13.3172,2.0547,104.4569,0.7429,60.4473,6246.4506,0.0147
36.1476,26.3143,4.0125,74.0263,3.5872,83.8612,5614.9843,0.0137
46.0332,21.0582,1.2208,100.8792,2.9642,65.4812,5063.7120,0.0294
57.0986,13.1290,37.5771,60.4807,0.4672,88.5963,6305.3594,0.0053
19.4608,2.8922,1.3968,30.0601,0.2895,42.0548,5942.7525,0.0105
48.9637,12.6922,2.0187,87.6105,1.2785,61.7933,6051.8497,0.0147
53.1304,11.1244,2.8198,94.8325,1.0817,57.6042,5059.6576,0.0095
50.7571,13.8313,2.1789,102.4878,2.0297,69.1589,6328.7843,0.0063
13.8641,13.5263,2.2729,14.7602,0.8974,94.6626,6634.6517,0.0053
33.7586,7.9033,1.2577,56.9795,0.6073,50.6346,6125.4161,0.0126
36.7027,9.8985,1.3229,85.3958,0.7904,69.6748,5297.5686,0.0084
36.7664,9.7642,1.3958,97.7744,1.1445,57.5032,9781.9827,0.0147
0.3051,12.3575,63.8041,0.0458,0.0000,83.0773,6499.8782,0.0179
76.8760,19.2667,1.9673,137.1970,3.8120,60.4373,4485.7710,0.0074
43.5606,2.8885,1.0012,120.9395,0.3624,53.0737,6072.4905,0.0126
31.9756,5.2526,1.0865,57.0303,0.3315,58.1726,5376.8185,0.0074
43.3414,1.5256,5.4841,46.9482,0.1853,54.5390,6034.5247,0.0095
59.1841,19.7770,2.8479,80.6401,4.5298,57.4831,8049.9013,0.0137
59.7120,17.5123,2.6849,82.0070,3.9008,56.1327,7362.1199,0.0116
51.0570,18.6632,40.4442,44.6401,0.9227,80.8529,6415.6369,0.0147
45.9995,10.0579,1.3267,87.2863,0.7391,72.0042,5525.4188,0.0137
41.2278,21.1823,9.9267,55.8411,4.6797,93.6164,4811.5218,0.0116
70.5174,18.8651,2.5949,112.3902,5.3109,75.8944,4492.1816,0.0158
55.7461,19.0288,4.3717,64.1750,1.8868,84.6896,5144.3751,0.0168
49.8215,11.3080,1.3801,90.0915,1.5256,56.5969,7892.9215,0.0284
106.3742,11.2402,1.9616,131.6900,0.8604,68.2819,557.8050,0.0158
17.8439,8.1594,1.0974,46.3646,0.5681,76.4977,6562.0477,0.0137
63.2804,13.3217,3.5285,76.2434,1.2416,63.8761,6618.7062,0.0252
17.4471,10.8953,1.3417,41.7680,0.6161,88.8980,6616.5453,0.0189
22.6738,23.6207,7.5173,18.7012,12.8177,81.4910,7238.3927,0.0305
59.9055,5.7074,3.0347,58.9469,0.3624,84.4594,6947.1200,0.0294
60.4312,12.3040,3.0178,115.2890,1.0044,68.9411,6429.3644,0.0200
50.4371,36.3140,4.8942,142.5357,19.7353,78.6335,7622.2631,0.0200
48.9332,15.3451,2.5233,113.2400,1.6740,73.0182,3922.5719,0.0326
88.6747,15.5425,2.2382,148.6843,3.0617,72.1914,2987.4638,0.0242
94.1677,8.9243,1.3024,122.4194,0.8235,47.1508,4357.3443,0.0137
73.4423,13.4599,5.8237,66.3385,1.9316,62.9983,7119.0447,0.0168
27.4086,5.3466,1.0679,67.7294,0.2079,77.5817,5702.3444,0.0252
35.1528,16.0623,8.7191,72.0586,2.3347,72.1147,4499.0509,0.0210
53.0570,5.6484,1.8127,169.5477,0.5538,69.9383,4088.8076,0.0231
31.0181,7.5190,1.2717,58.8074,0.6381,66.7713,4802.7429,0.0252
45.5086,11.7224,1.2626,98.6917,0.8795,63.9051,4560.5499,0.0263
44.7355,9.6815,8.8111,96.8712,0.7997,80.2571,3721.5450,0.0200
27.0009,4.1576,6.0354,65.2091,0.3927,95.7607,6968.8576,0.0189
54.5075,11.1753,2.0771,61.5246,0.6690,55.7486,6857.7719,0.0168
67.8110,10.8007,1.5426,129.4262,0.8814,73.2384,4367.4588,0.0273
41.1287,11.7459,39.5560,53.7600,0.7641,75.1143,5430.9066,0.0305
30.5968,11.4345,1.6709,61.0017,0.8356,67.3208,4616.8765,0.0483
46.4587,5.1131,1.4540,114.7139,0.4528,50.8489,8868.9226,0.0189
37.3011,9.9753,1.4973,97.5368,0.7512,51.9871,5877.1382,0.0221
15.0609,10.6770,1.1990,41.3619,0.8031,57.8407,7348.2256,0.0158
26.5200,2.2828,1.0152,32.8036,0.2659,62.5512,8357.3575,0.0315
46.9056,10.9784,1.4022,86.7738,0.9365,89.5297,5639.9623,0.0305
36.9955,14.2112,2.5271,80.4720,1.0397,73.2557,9911.4191,0.0158
91.4181,9.5882,2.1676,132.3112,0.7060,64.7264,2635.1318,0.0294
15.2387,6.1707,1.2338,51.8588,0.5990,77.1407,5806.1812,0.0284
45.4269,14.6211,2.4132,72.4375,1.1957,67.0945,8031.8564,0.0284
13.2959,24.4115,3.1034,70.5660,3.6640,74.0734,6663.6022,0.0221
44.0572,6.5699,4.4255,81.5963,0.4550,69.4852,6269.0769,0.0263
21.5741,19.5056,1.8975,52.8029,3.5985,61.3080,5987.3587,0.0284
39.9570,16.4609,2.4276,157.3060,1.1038,74.4694,6215.4332,0.0221
113.7283,16.8102,3.5426,179.1271,2.1173,51.6479,2364.8408,0.0231
40.5684,10.2526,4.5889,64.3111,0.8055,69.1395,9328.3473,0.0326
21.2805,10.6260,3.4449,46.5673,0.8085,81.0949,6944.1833,0.0399
19.5517,9.3014,1.0345,42.3897,0.6834,60.9734,7483.1709,0.0672
57.9599,5.3768,1.1945,87.8862,0.5207,58.0101,5490.0489,0.1271
11.6583,2.6739,1.0019,36.6007,0.1324,35.2213,8296.8956,0.0651
44.6598,9.1815,1.1626,60.0222,0.5846,75.5666,6546.2294,0.0420
18.8537,8.9148,1.2223,71.7091,0.6795,53.2750,5948.3522,0.0431
38.9944,14.0016,1.6402,76.0622,1.0887,71.6990,5883.5155,0.0431
31.3484,8.4621,1.3578,57.9297,0.6101,62.8825,5764.6774,0.0462
53.3500,4.5893,3.7688,63.0155,0.3662,66.8685,6068.1616,0.0504
31.9809,8.9510,1.7468,36.8429,0.5461,54.8019,6302.3616,0.0420
42.3150,4.9810,10.0878,67.6138,0.1853,89.5203,7416.2622,0.0462
124.8109,5.4921,2.0565,198.4247,0.0000,38.4295,333.9949,0.0399
55.4257,10.0498,1.3312,83.2480,0.9636,54.3965,5503.7897,0.0462
22.8611,17.9560,1.2414,44.5622,2.0202,58.7573,5688.8672,0.0725
33.2160,8.9365,1.0890,89.2646,0.8957,66.4797,8448.0664,0.0725
39.5221,14.5935,3.6172,79.1436,0.9244,88.4901,5037.1210,0.0431
62.5218,5.8587,2.1055,84.2513,0.5990,65.1492,11587.8169,0.0662
54.6088,13.9878,4.7479,94.2311,1.2216,58.8011,11853.4432,0.0252
61.8941,11.0798,2.6334,93.6095,0.9934,59.0304,5503.0754,0.0441
30.9648,29.3200,1.4553,82.9859,8.7906,63.9677,5457.6887,0.0588
56.1327,15.2079,2.4115,93.1495,1.9998,81.9818,5019.7075,0.0473
32.9364,4.9442,1.0170,84.8939,0.2780,64.5231,8436.5891,0.0305
12.6584,12.3222,1.8131,20.1814,2.9222,71.8356,6222.8086,0.0336
92.4985,9.2738,3.6861,89.9189,0.7904,62.4580,7883.5008,0.0389
96.0244,7.0743,3.1432,151.2219,0.0844,102.8009,6663.6438,0.0347
37.2365,14.8527,2.4455,77.8407,2.2338,71.7928,4735.1669,0.1218
61.7313,5.5486,11.6640,148.0859,0.4346,82.5476,3891.2082,0.0305
23.6219,5.1194,1.0441,30.0395,0.2901,57.7269,6531.3190,0.0431
42.9825,2.8795,1.0821,74.4567,0.2923,50.0130,4765.5035,0.0420
88.0308,8.5902,1.0244,94.9932,0.5576,47.7577,9341.0363,0.0945
18.0364,13.4513,1.1304,55.9351,1.6817,68.3921,4816.0262,0.0756
58.9961,8.1175,1.4533,79.7681,0.5945,46.5747,10761.0030,0.1134
53.5181,16.8639,2.8538,102.9438,4.0721,68.3764,7883.3801,0.0819
39.4899,8.5348,14.7006,49.2149,0.6238,51.7431,4616.2252,0.0956
49.6935,12.8279,1.5202,101.5479,0.7617,58.6204,8003.2742,0.1597
49.3886,5.0904,1.1116,69.0920,0.3398,61.1527,8083.2067,0.0956
33.1860,8.4845,1.1038,63.7428,0.4385,66.0807,5197.2013,0.0945
20.4874,8.2734,1.0197,57.9636,0.8184,55.7149,9056.2883,0.1376
12.9220,9.7819,1.0120,82.1803,2.0794,24.3180,4327.3386,0.1492
89.5232,6.4234,21.9078,81.2370,0.1605,88.2886,7082.4213,0.1271
39.7376,7.6293,1.4761,87.0988,0.5786,69.1467,6269.0769,0.0735
69.0603,4.2398,1.7036,89.5911,0.3458,42.0535,6144.4580,0.0977
16.3657,25.5696,1.8609,38.0080,6.8063,68.8336,6704.5065,0.1166
22.2644,8.0110,1.3354,43.5241,0.4578,65.0707,6376.8199,0.0924
35.0957,25.4445,4.0348,108.8013,9.7786,57.6006,5547.6394,0.1282
64.1213,10.7227,1.3176,115.4567,0.8830,56.2790,6383.5511,0.0756
19.0882,12.0957,1.4076,49.5048,1.5028,69.1539,7408.0294,0.1450
27.3492,7.3425,2.8750,42.2419,1.0920,60.6868,7432.6858,0.1523
34.0769,8.6592,1.2539,58.3852,0.5455,50.8810,6574.8249,0.1050
41.2537,3.1941,1.0087,120.2184,0.2719,40.8872,3721.6317,0.1250
40.5045,11.4960,1.4022,45.5776,0.7824,46.3388,6391.0899,0.1134
18.5659,16.3484,1.0000,64.0736,4.0296,55.9517,8695.9520,0.1492
48.2842,6.8567,1.0026,122.7818,0.5295,39.8407,3034.5685,0.1197
22.7577,4.3748,1.0049,39.6382,0.2901,66.7044,6110.6226,0.2332
23.7576,24.4183,1.2401,51.9418,10.9332,64.1256,5722.3386,0.1555
38.2132,18.3793,1.6423,91.2022,4.0630,76.9211,6559.7464,0.2090
46.8200,6.3765,2.8773,72.7472,0.3089,69.0684,5470.5333,0.1702
29.2217,5.5416,1.0628,64.8320,0.4363,68.7913,5263.6438,0.1817
53.8378,9.1099,1.3539,90.3352,1.1981,67.6637,4623.8814,0.1460
3.8087,2.0911,78.4987,15.3047,0.0000,90.8968,8658.8182,0.1544
15.5764,16.0362,1.7277,25.0131,3.4748,60.1056,5724.5381,0.1607
54.6545,19.1608,1.2139,126.7232,3.6480,62.3522,3184.5544,0.1418
61.7163,26.1462,1.9354,140.5083,7.2625,68.8578,5624.5642,0.1092
51.3609,27.4801,1.6167,105.4923,8.4649,66.3200,5347.8486,0.1954
110.5727,10.3028,2.8865,156.8948,0.6894,70.1606,7336.6127,0.2174
26.6117,8.6893,1.0641,67.2392,0.6519,82.0676,5087.8740,0.2721
34.9161,39.4235,1.4127,148.3843,14.8227,63.9383,5551.2269,0.1565
73.2155,11.2123,1.4795,105.3373,1.0617,47.4633,5831.7587,0.1345
9.9258,16.8130,1.1907,6.0604,2.2875,49.3240,6499.8782,0.1775
14.0196,4.6185,1.3883,24.3939,0.1853,73.8574,5717.6906,0.3624
26.9570,4.5531,2.1861,68.3116,0.1853,104.1385,6372.5105,0.3277
26.0952,13.3674,1.2372,50.9222,2.1014,60.8926,5333.6882,0.3845
47.1772,15.3161,1.5942,94.6993,1.0601,79.5166,7520.6383,0.2899
25.6014,15.6719,1.8944,74.2861,1.0126,71.9003,5249.9642,0.1975
37.5835,13.2412,7.1655,99.7567,1.2906,78.6768,7831.0249,0.2500
35.3640,4.9079,1.7765,51.0727,0.3684,67.7884,8658.4377,0.3645
45.5558,14.8522,11.0220,69.8782,0.9690,86.9191,5575.1512,0.2132
30.0652,17.4754,1.1438,64.5021,3.4798,59.0704,6434.7785,0.3151
53.5870,5.4507,1.4347,72.2282,0.3789,67.2542,4315.1812,0.2679
23.7188,7.1859,1.7831,71.3635,0.7126,69.1950,4679.9148,0.3246
17.4091,17.2950,24.0020,37.9244,3.0613,80.7103,8139.8508,0.1996
17.0618,10.9385,1.0001,27.4775,0.9900,51.1928,6061.1464,0.2637
15.0678,8.9525,1.0095,26.1516,0.9034,53.7940,6146.6499,0.1943
30.8843,5.9262,1.8171,32.6215,0.4302,61.2846,6836.5018,0.1492
26.2311,16.9568,1.4108,51.8703,3.2742,55.6868,5881.6667,0.2826
36.6648,5.3799,1.6374,47.9725,0.1770,63.6300,6154.1140,0.3477
38.7491,22.5198,1.5236,79.1268,4.2834,75.6834,4406.9935,0.1597
42.3125,17.7005,1.2784,117.3269,1.8934,57.9798,5295.2542,0.4748
27.1916,25.8690,6.4608,48.0436,8.3698,55.4011,5450.7369,0.2489
15.4893,14.7612,1.3835,42.6604,1.8841,73.8160,7850.9550,0.2405
38.4374,9.6667,1.3994,76.2861,0.7324,61.0630,5494.7469,0.2353
40.7137,12.8749,1.4306,117.1690,0.8808,49.1197,4916.2955,0.2658
53.2142,6.9538,1.1556,99.9727,0.3624,56.2780,6315.9991,0.3477
61.9015,17.6110,1.3281,131.9975,3.6256,39.3404,5418.6360,0.3193
68.5053,10.4431,1.9251,126.6468,0.8273,64.3033,5911.8326,0.2574
51.3244,3.6825,1.0745,71.9396,0.0701,62.0113,6654.8401,0.3036
60.6805,22.0424,1.2391,156.0573,7.6647,53.8866,3132.5409,0.2153
45.4106,9.5048,1.0365,89.8369,0.6585,47.3345,3990.1156,0.2416
43.6417,19.1024,2.1591,78.8953,5.3761,68.7961,4082.6035,0.3676
17.0149,2.9266,1.0000,40.8158,0.2079,57.7866,6091.3197,0.3498
20.6195,11.8938,1.8338,43.3518,0.6773,81.5547,6219.2394,0.2395
37.3505,14.4632,1.4828,73.2609,2.4032,69.3587,8867.1054,0.2679
73.6991,2.7699,1.0021,193.3889,0.0083,20.1699,515.8510,0.4097
27.3706,17.5458,1.1528,54.1062,1.6403,54.1189,5814.9087,0.3193
33.1363,19.3735,6.3816,74.7535,2.4698,76.5445,7671.3960,0.2237
27.0356,6.4749,1.5598,25.7944,0.5091,90.7431,6381.9172,0.2595
36.6727,16.0911,1.9577,53.9182,3.5715,66.9649,5641.5260,0.3036
55.3108,13.0868,1.0690,110.4851,1.2393,57.7910,5127.3519,0.4002
26.2359,16.9621,1.0701,69.3206,1.7434,56.4405,6427.1090,0.4212
49.7612,4.3191,1.2563,48.8797,0.3089,54.0806,7197.7856,0.3866
8.9708,11.1387,1.0023,26.5065,1.9657,45.8806,6753.1226,0.4464
33.9546,7.5040,1.2096,77.4326,0.7120,47.5264,3727.6676,0.4979
9.6563,10.5383,1.0345,15.5396,0.3850,67.4985,8476.4024,0.6145
40.2074,14.1340,1.2293,47.1271,1.0474,76.1580,6526.8309,0.5945
42.8461,10.9764,4.3383,55.0647,0.8340,66.9404,5339.0868,0.8718
49.9251,9.7955,1.4794,79.1262,0.3828,68.6665,5298.8993,0.1418
83.7936,5.6942,1.4361,118.7966,0.5289,64.0113,8892.8733,0.1565
74.5920,8.1773,3.7432,118.9679,0.6073,81.5707,7378.6888,0.1355
52.4123,17.2845,1.3608,144.9418,3.4587,58.1131,3832.8392,0.7164
54.0851,2.5466,1.8469,87.2387,0.2675,58.2873,4601.4105,0.4674
28.4354,11.9769,2.2513,86.4344,1.0336,59.8477,4575.6653,0.4275
28.9291,17.9774,1.2143,52.3045,6.6710,63.8972,5976.5817,0.4916
31.3765,6.4690,1.1451,72.3455,0.5419,66.9094,5265.0071,0.4611
52.7936,7.5625,1.2082,71.3286,0.5311,69.2521,5761.2117,0.5809
48.5411,14.2006,2.5431,76.1930,2.5901,63.1843,6859.2925,0.6492
32.8136,25.5016,1.1007,98.1991,10.0254,57.0677,4167.3777,0.5987
58.2431,11.7121,1.8989,74.6088,1.1053,69.2951,5956.5502,0.6345
35.4992,5.6326,3.5813,70.4227,0.4567,81.1339,5366.2811,0.7721
25.8263,11.4376,1.0039,56.6455,2.4533,48.8389,7520.3442,0.4716
44.9055,12.5747,6.6055,50.9440,1.3960,77.1005,5904.6481,0.5714
46.6229,4.5115,2.1580,55.6029,0.4219,43.2034,6871.2940,0.7342
58.4830,7.4330,3.8833,49.0738,0.5846,59.9274,6462.6344,0.4454
79.9245,4.9793,21.5298,89.8267,0.4550,67.4508,8046.9080,0.8582
40.5612,13.5861,1.9477,110.6428,0.9916,69.2163,8836.3750,0.9275
23.1351,11.9993,2.2234,37.0956,1.6310,59.1511,7279.4112,0.7752
88.0688,6.5232,1.9847,109.1017,0.6155,53.1153,4397.8698,1.0000
33.7697,6.6611,2.7153,54.6322,0.6271,78.8402,6231.0979,0.6786
37.6541,11.6064,2.6135,47.2213,1.1120,66.9770,6584.3849,0.0693
92.6589,1.5104,1.0000,252.6984,0.2945,19.1741,-233.5207,0.4307
58.8177,6.0564,2.0920,112.2177,0.6751,63.5719,5462.2447,0.1292
54.2806,11.9284,9.9892,118.3024,0.9429,83.5445,6989.0925,0.4160
31.4925,6.3907,1.6346,40.5024,0.4446,59.6642,6239.2062,0.0987
17.4703,3.7590,4.1632,56.3064,0.0000,47.9577,5680.7970,0.0557
49.9059,17.4032,1.4552,126.8611,2.0727,62.8198,6503.9021,0.1082
45.0550,3.6579,1.0763,78.8946,0.3089,80.3049,4113.1681,0.0903
68.7446,5.4300,1.7623,111.9686,0.4611,57.7153,2518.1954,0.2153
34.2769,7.9511,1.3152,86.1199,0.5538,71.2101,5131.1805,0.0851
67.5713,9.9695,3.2258,66.9615,0.5085,82.5443,10341.4029,0.0924
50.5780,13.2850,6.3013,68.8652,0.8378,74.3360,6602.6137,0.0683
23.7223,8.9598,3.8455,30.7928,0.5643,82.2055,6634.0769,0.0693
81.1292,10.0861,1.9762,71.3325,1.5773,64.7169,6153.3069,0.1103
28.1511,6.2084,1.2330,67.5758,0.4611,63.1292,7526.7663,0.0053
93.4866,11.9473,2.9932,149.6347,1.5725,65.9895,1553.3193,0.0011
42.4521,17.9731,2.1465,116.6256,2.1092,72.6933,3850.4679,0.0053
139.0736,10.2477,5.0196,156.4228,1.1715,74.2636,31.5220,0.0032
44.4027,10.4209,1.2085,71.1756,0.7876,58.4032,5041.6128,0.0063
60.8969,6.6824,3.6073,49.4003,0.5289,105.3854,2980.6514,0.0042
68.5570,12.6353,2.0194,118.5776,1.5098,66.1795,5751.2998,0.0084
41.6674,8.6736,6.2395,32.2918,0.5455,70.9505,6430.4944,0.0021
114.6694,8.8097,5.1972,148.1701,0.6464,65.5408,-949.8632,0.0011
68.8139,16.2788,8.3945,113.6302,1.4776,84.8343,4437.4822,0.0221
74.7717,14.9732,4.1527,94.8437,1.0060,70.9644,5737.4256,0.0147
37.2931,10.5975,1.8516,76.5943,0.6712,65.4979,5504.8100,0.0105
44.8906,9.8550,1.3765,83.9657,0.5493,71.1318,7243.1146,0.0147
54.5737,13.9297,1.5308,84.4464,2.5011,68.7848,4984.0246,0.0137
81.4559,8.6373,2.9661,107.9899,0.5968,76.4648,-949.8353,0.0189
28.2037,5.4691,1.1517,55.9432,0.4633,65.3255,5561.8466,0.0179
60.2969,16.2066,4.5148,107.6461,1.2642,76.9624,4326.8121,0.0168
82.6521,16.7761,2.5719,120.6656,1.4733,73.6547,4668.9585,0.0116
56.8242,13.8671,1.6830,95.8065,1.1919,79.9628,5829.8050,0.0189
32.5382,9.4138,1.1359,94.6599,1.0871,64.4782,4542.9823,0.0147
33.0085,4.5860,1.0312,93.4850,0.2532,84.1436,5101.6768,0.0294
32.0284,6.9552,1.1048,83.4690,0.5515,73.6006,5393.7628,0.0242
84.2903,7.1791,2.6748,88.5927,0.5620,68.3001,6292.7508,0.0294
47.5219,5.3391,1.6969,101.8044,0.6277,84.1644,1518.1509,0.0158
50.2049,13.5989,1.5951,82.0050,1.9542,57.2749,5264.2270,0.0263
30.1230,9.3250,1.2020,61.8701,0.7324,59.4017,4909.5404,0.0168
89.3070,7.5244,2.3418,134.9782,0.7550,72.0621,6489.8354,0.0252
56.6928,9.6974,1.5010,126.6142,0.8649,73.7685,3402.0039,0.0242
9.0376,3.7663,2.0566,6.6268,0.0000,60.5492,6499.8782,0.0231
49.9645,10.1546,5.5605,87.4954,0.6398,86.7005,5245.8184,0.0095
69.7621,10.1287,1.2498,128.2532,2.0065,69.5278,2796.7243,0.0242
111.1133,9.6889,6.7861,184.4133,1.1047,80.9447,3871.1063,0.0263
71.0810,10.3262,1.2048,120.1850,1.2288,71.3459,5022.8956,0.0168
55.4086,3.5026,1.0674,87.5354,0.6343,49.2526,7396.2850,0.0252
66.9929,10.1834,10.4732,106.4779,0.9983,62.0638,9194.4277,0.0231
20.7830,4.8508,2.0195,62.0580,0.0309,51.9880,5041.1650,0.0158
28.9928,6.6549,1.1047,48.4639,0.5742,69.7334,6919.3718,0.0095
64.7750,11.8718,6.3997,71.9923,1.6108,63.0674,7568.3448,0.0105
65.8873,9.3880,2.9321,119.8137,0.7881,67.2556,3317.4300,0.0158
34.3809,5.4032,1.2869,72.4750,0.6238,63.0533,4468.0225,0.0074
26.1386,7.9912,1.4453,55.4732,1.4759,52.1722,4967.3958,0.0147
49.0305,9.5206,21.6736,56.9260,0.6977,75.2073,4776.0740,0.0084
34.6955,4.7051,63.2300,21.0202,0.0000,73.0967,6037.5853,0.0168
26.3125,4.7506,2.1713,28.2594,0.2057,62.2537,6282.7464,0.0116
75.3356,3.7922,4.6313,83.5644,0.2283,79.1250,5580.4967,0.0210
33.1991,13.4323,1.2293,65.9809,3.2592,58.3444,8904.2355,0.0168
42.4023,3.7616,1.0002,120.5763,0.1401,29.4397,3154.8021,0.3246
23.4373,2.7157,1.0002,57.9790,0.0904,41.9101,4492.0491,0.2575
25.6073,1.6850,1.0002,84.3734,0.3006,17.7293,4025.0055,0.4660
29.2545,2.3884,1.2100,77.8743,0.1175,56.2428,4263.9618,0.0819
29.4490,2.6267,1.0010,63.4065,0.0497,53.6138,4822.0634,0.1137
17.3661,19.9993,5.7647,22.2735,9.6385,49.7110,5910.5022,0.1208
37.4213,3.3626,1.0240,41.7666,0.1853,50.5958,6042.4788,0.0693
21.4789,8.5071,1.1172,40.2703,0.4980,57.8123,5825.0740,0.1514
12.4176,4.3111,1.0035,20.8586,0.0844,53.1375,6280.8495,0.1259
16.2991,1.5764,1.0004,21.8947,0.0000,66.0439,6192.0019,0.0593
10.7689,1.7039,1.0012,24.2291,0.0000,67.3471,6449.5345,0.0303
8.0142,4.7106,1.0011,5.2280,0.8130,80.7427,6499.8782,0.1022
17.5208,5.5554,1.0020,24.9140,0.9515,42.7555,6204.2753,0.0779
14.2418,3.8061,1.4591,17.1580,0.3729,63.6055,6242.6806,0.0952
12.3293,7.0376,1.2052,25.9556,0.3888,73.5765,7000.7341,0.0607
25.5268,6.4158,1.0000,101.9083,0.5592,73.5687,8086.0163,0.0689
15.7972,3.1748,1.0141,13.6721,0.3503,55.4741,6467.0805,0.0418
14.7825,3.8695,1.0287,16.1617,0.0000,69.0132,6416.2385,0.1135
19.4607,3.7874,1.0464,26.0807,0.0430,75.9201,6455.9447,0.0602
25.4551,5.3703,1.1841,54.2594,0.1506,86.8154,3389.2566,0.0327
34.3208,3.2849,1.1416,73.5326,0.3850,70.9362,4413.2289,0.0020
38.3223,6.6467,1.0045,92.0499,0.6216,84.1260,3401.5280,0.0503
41.7717,12.4286,1.5565,73.3883,0.8439,52.7371,5714.0217,0.0632
17.5219,2.9229,1.0000,56.2351,0.3149,46.4206,4929.1026,0.0222
23.2322,4.6389,1.0175,41.3305,0.1837,70.2245,4944.0808,0.0842
29.3307,12.6665,1.2787,63.1534,0.9101,88.7076,3121.7907,0.1639
24.6389,8.6255,1.3163,45.7183,0.1892,83.8305,6415.5071,0.0501
35.9877,7.3592,1.1554,59.5594,0.3519,78.4302,6295.8627,0.0907
34.0418,12.1786,1.0193,79.5573,0.6916,49.5677,4455.4468,0.0620
23.9880,9.5485,1.0928,46.8408,0.9206,69.8757,10278.7628,0.0147
18.2619,3.7449,1.0242,22.5465,0.0497,69.7117,6460.8411,0.1191
41.1406,7.9576,1.4903,75.8008,0.7346,74.5831,4301.4470,0.0459
33.6130,14.8418,1.3514,84.3517,2.2394,57.9177,4200.1983,0.1593
46.8637,11.3512,1.2568,111.7539,1.3811,73.4935,3836.4647,0.2322
40.5649,2.8525,1.3623,115.6086,0.3285,83.3320,5387.5978,0.0259
37.6143,18.7184,1.3364,86.8894,3.9468,73.4238,4270.1444,0.0642
73.7311,2.7592,1.0000,52.7844,0.2223,59.1166,6459.4247,0.0916
7.9514,4.8407,1.0007,6.9446,0.5168,51.4336,6386.6932,0.0298
23.1938,4.7838,1.0354,22.6635,0.0000,65.3570,6461.6770,0.0541
34.2883,3.2932,1.0000,44.7505,0.3006,77.6921,5494.8126,0.1086
37.2560,5.5582,1.2407,89.7832,0.6735,60.0387,3999.6654,0.1045
2.3668,1.5938,1.0006,4.6947,0.0430,62.2863,6411.6494,0.0776
4.8297,2.5028,1.0000,14.6546,0.3276,65.5775,6233.4608,0.0269
12.7573,2.4790,1.0001,6.3321,0.3210,48.4517,6357.1426,0.1743
7.8237,7.9668,1.0237,14.9293,0.5742,66.6690,6169.5060,0.0592
26.6214,7.1564,1.1011,30.3781,0.5019,37.9083,5561.4105,0.0237
16.5960,7.1086,1.0000,26.9152,1.6193,59.1595,6452.5573,0.2848
7.7743,1.5313,1.0054,45.1577,0.0000,43.4455,7498.8467,0.0823
5.5527,1.7939,1.0169,31.7776,0.0000,46.3761,6560.4402,0.0467
4.1242,1.2888,1.0029,32.6292,0.0000,36.3067,7547.5154,0.1498
24.3501,10.5254,1.0208,40.8858,0.4302,41.7650,5417.4084,0.0292
27.6963,2.3881,1.0001,28.7030,0.3111,47.1010,6316.4458,0.0937
22.1219,2.3807,1.0009,22.5401,0.2532,54.4676,6361.6988,0.0886
29.3495,3.6713,1.0241,50.6735,0.5681,46.2434,5941.8059,0.3527
7.2256,2.1394,1.0005,7.1906,0.1853,61.6288,6499.8782,0.1799
39.9739,6.8024,1.1867,140.2527,0.8475,47.6818,2970.7471,0.5041
